Start Time: 6/2/2024 3:23:10 PM
RDT Sample Rate: 500
Force Units: 1
Counts per Unit Force: 1000000
Torque Units: 2
Counts per Unit Torque: 1000000
Status (hex), RDTSequence, F/T Sequence, Fx , Fy , Fz , Tx , Ty , Tz , Time 
0x0, 2189, 55828, -0.01592499, -0.005071998, 0.08238697, 0.0002639964, 0.000661999, 0.001034997, 15:23:14.853
0x0, 2190, 55829, 0.015191, 0.001363009, 0.05514526, -0.0009900033, 0.0005860031, 0.0003699996, 15:23:14.853
0x0, 2191, 55830, -0.004779994, -0.001607999, 0.07665634, -0.001504004, 0.0005620047, 0.0003149994, 15:23:14.853
0x0, 2192, 55831, -0.02050899, -0.004043996, 0.05300045, -0.001332, 0.0001519993, -3.100187E-05, 15:23:14.869
0x0, 2193, 55832, -0.004526988, -0.011408, 0.06284142, -0.0009770021, 0.001017004, 0.0005069971, 15:23:14.869
0x0, 2194, 55833, 0.004087001, -0.013919, 0.06573868, -0.0001799986, 0.00152, 0.0009029992, 15:23:14.870
0x0, 2195, 55834, 0.01009001, -0.020715, 0.05215454, -0.0001420006, 0.001941003, 9.983778E-07, 15:23:14.870
0x0, 2196, 55835, -0.0001999885, -0.029709, 0.0658741, -0.0004189983, 0.0006939992, 0.0007419996, 15:23:14.870
0x0, 2197, 55836, -0.005175993, -0.02170099, 0.07683563, -0.0003660023, -0.0006759986, 0.0006069988, 15:23:14.870
0x0, 2198, 55837, -0.024988, -0.004755989, 0.07447338, 0.0005669966, 0.000266999, 0.0003249981, 15:23:14.872
0x0, 2199, 55838, 0.006153002, -0.03233799, 0.05202866, 0.0008310005, 4.500151E-05, 0.0009399988, 15:23:14.872
0x0, 2200, 55839, -0.02222999, -0.026749, 0.0754137, -0.0002050027, -0.0001949966, 0.0004689991, 15:23:14.872
0x0, 2201, 55840, 0.002274007, 0.01116399, 0.05048847, -0.001594, -0.0005949959, 0.0007370003, 15:23:14.872
0x0, 2202, 55841, 0.008233011, 0.031038, 0.07245922, -0.002800003, 0.000222005, -0.0001590028, 15:23:14.872
0x0, 2203, 55842, -0.002108991, 0.033792, 0.0540266, -0.003365003, 0.0005080029, -0.0002040006, 15:23:14.872
0x0, 2204, 55843, 0.01279001, 0.003766999, 0.1086226, -0.001632005, 0.001274005, 0.0004469976, 15:23:14.872
0x0, 2205, 55844, 0.01536401, -0.03282, 0.06609726, 0.0004360005, 0.001325004, 0.0008489974, 15:23:14.872
0x0, 2206, 55845, -0.009958997, -0.05512699, 0.0684185, 0.00214, 0.002502002, 0.001087997, 15:23:14.872
0x0, 2207, 55846, 0.01118, -0.04105499, 0.07143879, 0.002565995, 0.0006580055, 0.0006590001, 15:23:14.872
0x0, 2208, 55847, -0.006285995, -0.0004159957, 0.06957436, 0.0004400015, -0.001138002, 0.001213998, 15:23:14.875
0x0, 2209, 55848, -0.013138, -6.499887E-05, 0.06376743, -0.001323, -0.001502, -0.0004140027, 15:23:14.876
0x0, 2210, 55849, -0.004006997, -0.004129991, 0.06576061, -0.001666002, -0.0004349947, 0.0002319999, 15:23:14.876
0x0, 2211, 55850, -0.004119992, 0.006061003, 0.08206844, -0.0004739985, 0.000989005, 0.0006409995, 15:23:14.876
0x0, 2212, 55851, 0.007354006, 0.002019003, 0.08359718, -0.0002899989, 0.001316004, 0.0009439997, 15:23:14.876
0x0, 2213, 55852, 0.009185001, -0.01763299, 0.08099651, -0.0008240044, 0.001634002, 0.0002489984, 15:23:14.876
0x0, 2214, 55853, 0.005725011, 0.01318701, 0.07698536, -0.001568004, 0.001017004, -8.700043E-05, 15:23:14.876
0x0, 2215, 55854, -0.001300991, 0.01883902, 0.07260609, -0.002427004, 0.001627006, -0.0001890026, 15:23:14.876
0x0, 2216, 55855, 0.014171, 0.009654, 0.05238914, -0.001577005, -3.099442E-05, 0.0005970001, 15:23:14.876
0x0, 2217, 55856, -0.008154988, -0.023662, 0.06859493, -0.0004360005, -0.0002039969, 0.0009879991, 15:23:14.876
0x0, 2218, 55857, -0.009202987, -0.023, 0.06653404, 0.001543999, -0.0007729977, 0.0005719997, 15:23:14.876
0x0, 2219, 55858, -0.01699899, -0.04144099, 0.06383038, 0.002293997, -0.0004429966, 0.0006869994, 15:23:14.876
0x0, 2220, 55859, -0.006032988, -0.02271099, 0.08038712, 0.001860999, -0.001122996, 0.001406997, 15:23:14.876
0x0, 2221, 55860, -0.004914999, -0.02039599, 0.06207561, 6.199628E-05, -0.0002060011, 0.001467999, 15:23:14.876
0x0, 2222, 55861, 0.01862501, -0.01808199, 0.0688448, -0.001060002, 0.0008980036, 0.000204999, 15:23:14.876
0x0, 2223, 55862, 0.025031, -0.004473999, 0.04535484, -0.0009440035, 0.001931004, -3.500283E-05, 15:23:15.282
0x0, 2224, 55863, 0.009158999, 0.005225003, 0.0671854, -0.001601003, 0.002084002, -5.299971E-05, 15:23:15.282
0x0, 2225, 55864, 0.01235101, 0.005824998, 0.06121254, -0.002052002, 0.001107, 0.0006829984, 15:23:15.282
0x0, 2226, 55865, -0.000601992, -0.000928998, 0.05025387, -0.002328001, 0.0007719994, 0.0002500005, 15:23:15.282
0x0, 2227, 55866, -0.008451998, 0.002765, 0.07696915, -0.001157001, -0.000519, 0.0005459972, 15:23:15.282
0x0, 2228, 55867, -0.0001569986, -0.01763099, 0.06874847, -0.001019999, -0.001210995, 0.001102999, 15:23:15.282
0x0, 2229, 55868, -0.001573995, -0.01801899, 0.09092712, 0.0003839955, 0.0004829988, 0.000595998, 15:23:15.282
0x0, 2230, 55869, -0.001295, -0.030505, 0.1015635, 0.0008749962, 7.600337E-05, -6.400049E-05, 15:23:15.282
0x0, 2231, 55870, 0.003707007, -0.02745999, 0.08151722, 0.001685001, -0.0007800013, 0.0005289987, 15:23:15.282
0x0, 2232, 55871, -0.00596799, -0.029476, 0.08123016, 0.0004680008, -0.0005669966, 0.0009569973, 15:23:15.282
0x0, 2233, 55872, -0.028309, -0.02172899, 0.07131004, -0.000718005, 0.0007820055, 0.00127, 15:23:15.282
0x0, 2234, 55873, -0.006381989, -0.01632099, 0.05542469, -0.001055002, 0.001692005, 0.001125999, 15:23:15.282
0x0, 2235, 55874, -0.004982993, -0.003531992, 0.0788517, -0.001781002, 0.002024002, 0.000643, 15:23:15.282
0x0, 2236, 55875, 0.0003650039, -0.014369, 0.06474972, -0.001339003, 0.002393, 0.0007509999, 15:23:15.282
0x0, 2237, 55876, 0.021685, -0.0002459884, 0.06443596, -0.0003000051, 0.002441004, 0.0002529994, 15:23:15.282
0x0, 2238, 55877, 0.025912, -0.01517899, 0.08368492, -0.0003640056, 0.001205005, 0.0002809986, 15:23:15.282
0x0, 2239, 55878, 0.001716003, -0.010628, 0.071455, -0.0006420016, -7.399917E-05, 0.0007159971, 15:23:15.282
0x0, 2240, 55879, 0.001921013, -0.020034, 0.07637596, -0.0009559989, -0.0008499995, 0.0006200001, 15:23:15.282
0x0, 2241, 55880, -0.003124997, 0.003840998, 0.06729984, -0.001877002, -0.001215994, -0.0003340021, 15:23:15.282
0x0, 2242, 55881, -0.01069599, 0.01429899, 0.08177376, -0.001660004, -0.001763001, 0.0001439974, 15:23:15.282
0x0, 2243, 55882, -0.01604399, -0.01240799, 0.07594109, -0.001224004, -0.0009550005, -8.499995E-05, 15:23:15.282
0x0, 2244, 55883, -0.005477995, -0.01984799, 0.09144783, -0.0002500042, 0.0002830029, 0.0003580004, 15:23:15.282
0x0, 2245, 55884, -0.001840994, -0.030532, 0.06986237, 0.001521997, 0.001775004, 0.0008759983, 15:23:15.282
0x0, 2246, 55885, -0.013753, -0.03805399, 0.09199238, 0.001392998, 0.002622999, 0.0008829981, 15:23:15.282
0x0, 2247, 55886, -0.003428996, -0.012108, 0.08164978, 0.000647001, 0.002595, 0.0008649975, 15:23:15.282
0x0, 2248, 55887, 0.011985, -0.0007160008, 0.09415627, -3.800541E-05, 0.001635, 0.0002209991, 15:23:15.282
0x0, 2249, 55888, 0.003424004, -0.01021099, 0.07184982, -0.001720004, 0.0007470027, 0.0004449971, 15:23:15.282
0x0, 2250, 55889, 0.01175901, 0.02448399, 0.07062721, -0.001243003, -0.0001979992, 0.0002309978, 15:23:15.282
0x0, 2251, 55890, 0.0009450018, 0.0001440048, 0.04707432, -0.001935005, -0.0007969961, -0.000214003, 15:23:15.282
0x0, 2252, 55891, -0.001887992, -0.003548995, 0.06542206, -0.001594, -0.001038, 7.199869E-05, 15:23:15.282
0x0, 2253, 55892, -0.01539399, -0.005949989, 0.04731083, -0.001572005, -0.001231, -0.0001990013, 15:23:15.282
0x0, 2254, 55893, -0.007071987, -0.01814499, 0.06485748, -0.0009300038, -0.0001989976, 0.0006039999, 15:23:15.282
0x0, 2255, 55894, -0.001104996, -0.029626, 0.08730221, 0.0003879964, 0.0004960001, 0.0005429983, 15:23:15.282
0x0, 2256, 55895, 0.0007390082, -0.046186, 0.05856037, 0.0003559962, 0.001409002, 0.001212999, 15:23:15.282
0x0, 2257, 55896, 0.002109006, -0.02779299, 0.06450462, 0.001506999, 0.001407005, 0.0009789988, 15:23:15.282
0x0, 2258, 55897, 0.01093701, -0.016077, 0.0794878, 0.0006599948, 0.0003030002, 0.0007469989, 15:23:15.282
0x0, 2259, 55898, -0.003764987, -0.006672993, 0.05636406, 0.0001479983, -7.199496E-05, 0.0009359978, 15:23:15.282
0x0, 2260, 55899, -0.023192, 0.00948301, 0.0807991, -0.001892999, 0.0002460033, 0.001071997, 15:23:15.282
0x0, 2261, 55900, 0.005787998, 0.026013, 0.07715607, -0.002479002, 0.0001420006, 0.0007809997, 15:23:15.282
0x0, 2262, 55901, 0.006751999, 0.000523001, 0.0660038, -0.001556002, 0.0009020045, -0.0001270026, 15:23:15.297
0x0, 2263, 55902, 0.008414999, -0.02751899, 0.06030941, -0.001040004, 0.001042999, 0.0007359982, 15:23:15.297
0x0, 2264, 55903, 0.0003180057, -0.03174099, 0.05631924, 0.0005659983, 0.001546003, 0.0007099994, 15:23:15.297
0x0, 2265, 55904, -0.0001399964, -0.00923799, 0.06567192, 0.001534998, 0.000718005, 0.0005849972, 15:23:15.297
0x0, 2266, 55905, 0.009777009, 0.010141, 0.06117535, -2.100319E-05, -0.0008959994, 0.0003109984, 15:23:15.297
0x0, 2267, 55906, 0.003541008, 0.024065, 0.0945549, -0.0006010011, -0.001176, 0.0001109987, 15:23:15.297
0x0, 2268, 55907, 0.011382, 0.00565201, 0.08773804, -0.001445003, -0.0002319962, 0.0001549982, 15:23:15.297
0x0, 2269, 55908, -0.013809, 0.009671003, 0.07650089, -0.0007449985, -0.0007189959, 0.0009850003, 15:23:15.297
0x0, 2270, 55909, 0.01503101, -0.005818993, 0.06791115, -0.0008269995, -0.0005769953, -0.0001190007, 15:23:15.297
0x0, 2271, 55910, -0.01046999, -0.034596, 0.0887785, 8.399785E-05, 0.001430005, 0.0006709993, 15:23:15.297
0x0, 2272, 55911, 0.008195013, -0.037985, 0.07421112, 0.001357995, 0.002154, 0.001564, 15:23:15.297
0x0, 2273, 55912, 0.005251005, -0.02783099, 0.07923126, 0.000914, 0.001525, 0.0005489998, 15:23:15.297
0x0, 2274, 55913, -0.0002329946, -0.010848, 0.09332275, -0.000466004, 0.001166001, 0.0004949979, 15:23:15.297
0x0, 2275, 55914, 0.011656, -0.006122991, 0.06807613, -0.001657002, 0.0005740002, -0.0005680025, 15:23:15.693
0x0, 2276, 55915, 0.02565701, -0.01043899, 0.05852127, -0.002076, 0.0003300011, -0.0001530014, 15:23:15.693
0x0, 2277, 55916, 0.01814, 0.0007290095, 0.07887745, -0.001450002, -0.0002949983, -0.0002490021, 15:23:15.693
0x0, 2278, 55917, 0.014613, -0.007368997, 0.08262253, -0.000714004, -0.0008450001, 0.0002020001, 15:23:15.693
0x0, 2279, 55918, -0.002528995, -0.006153002, 0.07847023, -0.0008819997, -0.0003249943, 0.0001459979, 15:23:15.693
0x0, 2280, 55919, 0.01580401, -0.02208699, 0.0537262, -0.0007340014, -0.0003919974, 0.001003999, 15:23:15.693
0x0, 2281, 55920, 0.003672004, -0.02396399, 0.06465626, 0.0001510009, -0.000147, 0.0008099973, 15:23:15.693
0x0, 2282, 55921, 0.01058301, -0.023453, 0.08778954, -0.0007449985, 0.0002209991, 0.0009769984, 15:23:15.693
0x0, 2283, 55922, 0.003845006, -0.02023199, 0.07107735, -0.0002680048, 0.0009340048, 0.001048997, 15:23:15.693
0x0, 2284, 55923, -0.01540799, -0.04074, 0.07705879, -0.0001609996, 0.001299001, 0.001557998, 15:23:15.709
0x0, 2285, 55924, -0.003146991, -0.000138998, 0.0526371, 0.0004069954, 0.001363002, 0.0003789999, 15:23:15.709
0x0, 2286, 55925, -0.003375992, -0.01488799, 0.08851051, -0.0002119988, 0.0008560047, 0.000405997, 15:23:15.709
0x0, 2287, 55926, 0.023257, -0.02141699, 0.05988312, -0.001068003, 0.0007280037, 0.0003109984, 15:23:15.709
0x0, 2288, 55927, 0.01393901, 0.006957009, 0.09572792, -0.001348004, 0.0008089989, 0.0007099994, 15:23:15.709
0x0, 2289, 55928, 0.021595, 0.005363002, 0.07199955, -0.0002340004, -0.0002759993, 0.0001059994, 15:23:15.709
0x0, 2290, 55929, -0.01456399, -0.02016699, 0.07214832, -0.0001070052, -0.0001669973, 0.001084998, 15:23:15.709
0x0, 2291, 55930, -0.01260999, -0.017176, 0.05150795, 0.0002909973, 0.0004020035, 0.0009899996, 15:23:15.709
0x0, 2292, 55931, -0.004100993, -0.01022999, 0.06868649, -0.0001880005, -0.0002380013, 0.0006910004, 15:23:15.709
0x0, 2293, 55932, -0.004345, 0.008602008, 0.08620071, -0.001405999, -0.0005669966, 0.0002640001, 15:23:15.709
0x0, 2294, 55933, -0.007791996, 0.008189008, 0.08897972, -0.001735002, 0.0008520037, 0.0002309978, 15:23:15.709
0x0, 2295, 55934, 0.019251, 0.006140009, 0.08769798, -0.001139, 0.001199, 0.0001330003, 15:23:15.709
0x0, 2296, 55935, -0.003757998, -0.01446399, 0.094203, -0.001371004, 0.001244001, 0.0008509979, 15:23:15.709
0x0, 2297, 55936, -0.001182988, -0.014268, 0.08474731, 1.999736E-05, 0.001063004, 0.0001279972, 15:23:15.709
0x0, 2298, 55937, 0.009459004, -0.03406399, 0.0700655, 0.0007449985, 0.0009320006, 0.0007300004, 15:23:15.709
0x0, 2299, 55938, -0.003542989, -0.036377, 0.06346893, 0.001149997, 0.001225002, 0.0008719973, 15:23:15.709
0x0, 2300, 55939, 0.002725005, -0.028864, 0.06474972, 0.0004789978, 0.0006460026, 0.0005629994, 15:23:15.709
0x0, 2301, 55940, -0.01088999, -0.02602799, 0.05322838, -3.500283E-05, -0.0003839955, 0.0005879998, 15:23:15.709
0x0, 2302, 55941, -0.003065988, 0.004716009, 0.0650034, -0.0003980026, -0.0001650006, -0.0001210012, 15:23:15.709
0x0, 2303, 55942, 0.007045999, 0.001757011, 0.07085228, -0.001474001, -0.0001089945, -4.000217E-05, 15:23:15.709
0x0, 2304, 55943, 0.004459009, 0.03346901, 0.09315681, -0.00237, 0.0007210001, 0.0005319975, 15:23:15.709
0x0, 2305, 55944, 0.030917, 0.013521, 0.05702782, -0.002789006, 0.0008620024, 0.0002099983, 15:23:15.709
0x0, 2306, 55945, 0.0001910031, -0.00107199, 0.05801678, -0.001899004, 0.0009440035, 0.0006509982, 15:23:15.709
0x0, 2307, 55946, -0.01459299, 0.01061301, 0.09531689, -0.0006120056, 0.0004960001, 0.0005519986, 15:23:15.709
0x0, 2308, 55947, -0.008289993, -0.03597799, 0.07628441, -2.900511E-05, 0.0005250052, 0.0009460002, 15:23:15.709
0x0, 2309, 55948, 0.010904, -0.030086, 0.03821182, 0.001088001, 0.0006220043, 0.001201998, 15:23:15.709
0x0, 2310, 55949, -0.003750995, -0.03812699, 0.05602264, 0.001037002, -0.0001269951, 0.001785997, 15:23:15.709
0x0, 2311, 55950, -0.007351995, -0.03203499, 0.05144691, 0.0005199984, -0.001374997, 0.0002439991, 15:23:15.709
0x0, 2312, 55951, -0.002052993, -0.004662991, 0.06979179, 0.0002039969, -0.0006999969, -0.0002050027, 15:23:15.709
0x0, 2313, 55952, 0.015798, 0.004303008, 0.08320808, -2.100319E-05, 0.000395, 6.599724E-05, 15:23:15.709
0x0, 2314, 55953, 0.02438201, 0.006400004, 0.07870674, -0.0007579997, 0.001955003, -2.099946E-05, 15:23:15.709
0x0, 2315, 55954, 0.01425901, 0.00657101, 0.07100487, -0.002211004, 0.001878999, 0.0004989989, 15:23:15.709
0x0, 2316, 55955, -0.0002989918, -0.009097993, 0.0898838, -0.002872005, 0.001375005, 0.0002250001, 15:23:15.709
0x0, 2317, 55956, 0.001662999, -0.00192, 0.08983421, -0.001561001, 0.0006500036, 0.0008319989, 15:23:15.709
0x0, 2318, 55957, -0.01433499, -0.01954499, 0.06677151, 1.199543E-05, -1.80006E-05, 0.0008779988, 15:23:15.709
0x0, 2319, 55958, 0.002446011, -0.012686, 0.07817173, 0.001047, -0.0006509945, 0.0007559992, 15:23:15.709
0x0, 2320, 55959, 0.01130301, -0.03005099, 0.05080891, 0.0008919984, 0.0003269985, 0.0001609996, 15:23:15.709
0x0, 2321, 55960, 0.009440005, -0.016515, 0.06230831, 0.0004609972, 0.0004080012, 0.000657998, 15:23:15.709
0x0, 2322, 55961, 0.013097, -0.002105996, 0.06821918, -0.0009220019, -0.0009279996, 0.0001599975, 15:23:15.709
0x0, 2323, 55962, -0.005906999, 0.003686011, 0.07181263, -0.001623005, -0.002467997, 2.299994E-05, 15:23:15.709
0x0, 2324, 55963, -0.000353992, -0.004586995, 0.0691843, -0.001225002, -0.000962995, -0.0003290027, 15:23:15.709
0x0, 2325, 55964, 0.006393, -0.02643999, 0.08105564, -5.599856E-05, 0.0009469986, 0.001229998, 15:23:15.709
0x0, 2326, 55965, 0.007176012, -0.027715, 0.0810051, 0.0006409958, 0.003467999, 0.0006079972, 15:23:15.724
0x0, 2327, 55966, 0.007136002, -0.022807, 0.08168697, 0.0002020001, 0.002893999, 0.0009829998, 15:23:15.724
0x0, 2328, 55967, 0.01371701, -0.006295994, 0.08345985, -0.000767, 0.00237, 0.000467997, 15:23:16.122
0x0, 2329, 55968, -0.012089, 0.0005609989, 0.06891346, -0.0008350015, 0.0009060055, 0.0003569983, 15:23:16.122
0x0, 2330, 55969, -0.002255991, -0.002584994, 0.08392811, -0.0005580038, -0.0007570013, 4.699826E-05, 15:23:16.122
0x0, 2331, 55970, -0.0001749992, -0.002053991, 0.07227325, -0.0004520044, -0.002128996, 0.0004699975, 15:23:16.122
0x0, 2332, 55971, 0.007956013, 0.001148, 0.06231689, -0.0003629997, -0.001908995, 0.0003179982, 15:23:16.122
0x0, 2333, 55972, 0.004066005, -0.01872, 0.0687418, -0.0005740002, -0.001550995, 9.499863E-05, 15:23:16.122
0x0, 2334, 55973, -0.0008559972, -0.020915, 0.07863522, -0.0006520003, -0.000443995, 0.0004040003, 15:23:16.122
0x0, 2335, 55974, -0.008777991, -0.004602998, 0.1154633, -0.0003729984, 0.0003729984, 0.0001909994, 15:23:16.122
0x0, 2336, 55975, 0.007551, -0.02464199, 0.07699013, 4.100055E-05, 0.001381002, 1.999736E-05, 15:23:16.122
0x0, 2337, 55976, 0.01476501, -0.03765599, 0.06013489, 0.0001659989, 0.002563, 0.0004849993, 15:23:16.122
0x0, 2338, 55977, 0.01249701, -0.028686, 0.07043743, 0.001331002, 0.003102005, 0.0009300001, 15:23:16.122
0x0, 2339, 55978, 0.010112, -0.018235, 0.05310726, 0.0002240017, 0.001330003, 0.0006980002, 15:23:16.122
0x0, 2340, 55979, 0.009316012, -0.001076996, 0.05475426, -0.001667, -0.0002250001, 0.0007329993, 15:23:16.122
0x0, 2341, 55980, -0.006442994, 0.004767999, 0.06610584, -0.001533002, -0.0004829988, 0.000328999, 15:23:16.122
0x0, 2342, 55981, -0.009875998, 0.01873802, 0.07032013, -0.001973003, -0.0007089972, 0.0002020001, 15:23:16.122
0x0, 2343, 55982, -0.008353993, 0.004671007, 0.06178188, -0.0008729994, -0.0007329956, 0.0009169988, 15:23:16.122
0x0, 2344, 55983, -0.022609, -0.02199599, 0.07632542, 0.0002589971, -8.700043E-05, 0.0009999983, 15:23:16.122
0x0, 2345, 55984, -0.01534, -0.02703899, 0.09485149, 0.001237996, 0.0008089989, 0.0007189997, 15:23:16.122
0x0, 2346, 55985, -0.002838001, -0.01841199, 0.08725929, 0.000962995, -0.0001339987, 0.0007449985, 15:23:16.122
0x0, 2347, 55986, 0.003325, -0.011013, 0.0795784, 4.199892E-05, 0.0003190041, 0.0006899983, 15:23:16.138
0x0, 2348, 55987, 0.023746, -0.001637995, 0.06290245, -0.001252003, 0.001001, -0.0002570003, 15:23:16.138
0x0, 2349, 55988, 0.005085006, 0.001731008, 0.0541544, -0.001826003, 0.001566, 0.0002789982, 15:23:16.138
0x0, 2350, 55989, -0.0005589873, 0.010012, 0.04512691, -0.001233004, 0.0005090013, 0.0002410002, 15:23:16.138
0x0, 2351, 55990, -0.01442699, -0.01563099, 0.06465721, -0.001293004, 0.0002920032, 0.0004360005, 15:23:16.138
0x0, 2352, 55991, -0.0006169975, -0.01926699, 0.06780529, -0.000323005, 7.600337E-05, 0.0004849993, 15:23:16.138
0x0, 2353, 55992, 0.009490013, -0.030754, 0.0851469, 0.001025997, 0.0004070029, 0.0002319999, 15:23:16.138
0x0, 2354, 55993, -0.016224, -0.05058199, 0.09328842, 0.0002499968, 0.0001330003, 0.0008899979, 15:23:16.138
0x0, 2355, 55994, -0.0003789961, -0.01854199, 0.07052135, 0.0004869998, -0.0002299994, 0.0004859976, 15:23:16.138
0x0, 2356, 55995, 0.003298, -0.009580001, 0.08871555, -0.0002740026, 0.0002270043, 0.0009239987, 15:23:16.138
0x0, 2357, 55996, 0.014872, -0.01246199, 0.06505108, -3.900379E-05, -0.0006290004, 0.0007319972, 15:23:16.138
0x0, 2358, 55997, -0.01883599, 0.01560502, 0.06537342, -0.001427002, -0.0001149997, 0.0001589991, 15:23:16.138
0x0, 2359, 55998, 0.004207, -0.001782, 0.07797813, -0.001587003, 0.0003830045, 0.0005029999, 15:23:16.138
0x0, 2360, 55999, 0.02241501, 0.007964, 0.06476593, -0.001912005, 0.0005979985, 5.699694E-05, 15:23:16.138
0x0, 2361, 56000, 0.02053301, -0.007428989, 0.0703373, -0.001272, 0.0006200001, 0.0004509985, 15:23:16.138
0x0, 2362, 56001, 0.020004, -0.0003200024, 0.08875084, -0.0003510043, 0.0005370006, 0.0004209988, 15:23:16.138
0x0, 2363, 56002, -0.01463799, -0.033198, 0.08784962, 0.0002959967, 0.001602001, 0.0008840002, 15:23:16.138
0x0, 2364, 56003, -0.004470989, -0.03918199, 0.08012104, 0.001184002, 0.0006010011, 0.0006590001, 15:23:16.138
0x0, 2365, 56004, -0.00800699, -0.042015, 0.07144928, 0.0002489984, 9.983778E-07, 0.0009809993, 15:23:16.138
0x0, 2366, 56005, 0.008235008, -0.005787998, 0.08476162, 0.0003189966, 0.0001010001, 0.0005050004, 15:23:16.138
0x0, 2367, 56006, 0.0003769994, -0.01127599, 0.08319092, -0.0004419982, -0.000138998, 2.998859E-06, 15:23:16.138
0x0, 2368, 56007, 5.200505E-05, 0.012922, 0.07590008, -0.001157001, -8.200109E-05, 0.0005679987, 15:23:16.138
0x0, 2369, 56008, -0.002741992, -0.001696989, 0.05907917, -0.001212001, 0.0001690015, -3.100187E-05, 15:23:16.138
0x0, 2370, 56009, 0.019299, 0.010425, 0.04478168, -0.000785999, 0.0005370006, 0.000738997, 15:23:16.138
0x0, 2371, 56010, 0.01071301, -0.002348989, 0.07754993, -0.0005070046, 0.0004680008, 0.001371, 15:23:16.138
0x0, 2372, 56011, -0.001968995, -0.026106, 0.06780148, -0.000266999, 0.0007090047, 0.000351999, 15:23:16.138
0x0, 2373, 56012, -0.01777799, -0.006469995, 0.05178547, -0.0005760044, 0.0004530028, 0.0005510002, 15:23:16.138
0x0, 2374, 56013, 0.00691101, -0.008938998, 0.06864834, -0.0008400008, -7.499754E-05, 0.001328997, 15:23:16.138
0x0, 2375, 56014, 0.006150007, -0.004966989, 0.05594826, -0.000237003, 3.200024E-05, 0.0007549971, 15:23:16.138
0x0, 2376, 56015, -0.01532799, -0.02864799, 0.08487606, -0.0006569996, 0.0005530044, 0.001127999, 15:23:16.138
0x0, 2377, 56016, -0.01685099, -0.0007649958, 0.07636642, -8.600205E-05, -2.599508E-05, 0.001036998, 15:23:16.138
0x0, 2378, 56017, 0.0003120005, -0.008980989, 0.07337952, 0.0005979985, -0.0001510009, -0.0003710017, 15:23:16.138
0x0, 2379, 56018, -0.0009519905, -0.034126, 0.08402252, -0.0005839989, 0.0002340004, 0.0003490001, 15:23:16.138
0x0, 2380, 56019, 0.02161601, -0.023555, 0.06928062, -5.200505E-05, 0.0009340048, 0.001341, 15:23:16.138
0x0, 2381, 56020, 0.01246801, -0.01384899, 0.09418869, -0.0006720051, 0.0006690025, 0.0003509969, 15:23:16.551
0x0, 2382, 56021, 0.004610002, -0.0007329881, 0.07258701, -0.0007410049, 0.001010001, 0.0002549998, 15:23:16.551
0x0, 2383, 56022, 0.002158999, -0.005309001, 0.09951973, -0.001083001, 0.001385003, 0.0002039969, 15:23:16.551
0x0, 2384, 56023, -0.005835995, -0.024085, 0.05653, -0.001139998, 0.0002910048, 0.0006699972, 15:23:16.551
0x0, 2385, 56024, -0.009424001, -0.030984, 0.04452229, -0.001258001, -0.0003099963, 0.0009889975, 15:23:16.551
0x0, 2386, 56025, 0.003614008, -0.007646993, 0.07975101, -0.0008549988, -0.0004349947, 2.899766E-05, 15:23:16.551
0x0, 2387, 56026, -0.010244, -0.01322499, 0.06161499, -0.0003260002, 0.0003100038, 0.0004149973, 15:23:16.551
0x0, 2388, 56027, 0.008441001, -0.01636, 0.07628918, -6.600469E-05, -1.099706E-05, 0.001174998, 15:23:16.551
0x0, 2389, 56028, -0.008876994, -0.01551099, 0.0810585, 0.0005249977, -0.0004540011, 0.0004219972, 15:23:16.551
0x0, 2390, 56029, -0.001289994, -0.02102099, 0.06490993, 0.0002240017, -7.300079E-05, 0.0008639991, 15:23:16.551
0x0, 2391, 56030, -0.009453997, -0.0228, 0.06527615, -0.0004720017, 0.0009860024, 0.001015998, 15:23:16.551
0x0, 2392, 56031, -0.003892988, 0.0006780028, 0.09373569, 0.0002159998, 0.0007920042, -0.0001140013, 15:23:16.551
0x0, 2393, 56032, 0.01534501, -0.006568998, 0.08676243, -0.001357004, 0.000876002, 0.000785999, 15:23:16.551
0x0, 2394, 56033, 0.002225012, -0.002489001, 0.07181072, -0.001088999, 0.0006030053, -0.0001490004, 15:23:16.551
0x0, 2395, 56034, 0.004365012, -0.002452001, 0.06333065, -0.0005410016, 0.0004060045, -0.0003820024, 15:23:16.551
0x0, 2396, 56035, -0.001853988, -0.037378, 0.07124424, 0.0004270002, 8.40053E-05, 0.000976, 15:23:16.551
0x0, 2397, 56036, 0.000605002, -0.02861799, 0.08090019, 0.001665995, 2.799928E-05, 0.001056999, 15:23:16.551
0x0, 2398, 56037, 0.02782701, -0.010333, 0.07389927, 0.000909999, 0.0002529994, 0.0005350001, 15:23:16.551
0x0, 2399, 56038, -0.002086997, 0.007229, 0.06322289, -0.0005630031, 0.0006900057, 0.0004699975, 15:23:16.551
0x0, 2400, 56039, 0.021034, 0.05266799, 0.09429932, -0.002690002, -0.0009320006, 0.0003449991, 15:23:16.551
0x0, 2401, 56040, 0.036042, 0.06528001, 0.08493233, -0.004864004, 0.001499005, -0.0005719997, 15:23:16.551
0x0, 2402, 56041, 0.009585008, 0.01701002, 0.08000851, -0.002948001, 0.004537001, 0.000186, 15:23:16.551
